Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,190.5,190.85000610351562,187.74000549316406,188.38999938964844,175.59584045410156,3195100
2019-04-02,188.91000366210938,188.9499969482422,186.6999969482422,188.35000610351562,175.55857849121094,1797700
2019-04-03,188.8800048828125,189.24000549316406,187.6199951171875,188.35000610351562,175.55857849121094,2512300
2019-04-04,189.0500030517578,190.72999572753906,188.89999389648438,189.8699951171875,176.975341796875,2324900
2019-04-05,190.35000610351562,191.24000549316406,190.07000732421875,190.7100067138672,177.75831604003906,2438400
2019-04-08,190.7100067138672,191.5,189.60000610351562,189.85000610351562,176.95669555664062,2290100
2019-04-09,189.39999389648438,190.27999877929688,188.44000244140625,190.0800018310547,177.1710968017578,2279500
2019-04-10,190.55999755859375,191.3000030517578,188.75999450683594,189.22000122070312,176.36949157714844,2406800
2019-04-11,189.27999877929688,189.47999572753906,188.0500030517578,188.8800048828125,176.05259704589844,1740400
2019-04-12,189.58999633789062,192.27999877929688,189.57000732421875,191.60000610351562,178.58787536621094,3238800
2019-04-15,191.77000427246094,192.35000610351562,190.85000610351562,191.85000610351562,178.82089233398438,1973500
2019-04-16,192.5,193.07000732421875,191.38999938964844,191.6999969482422,178.68106079101562,1559200
2019-04-17,192.0,192.35000610351562,191.3699951171875,191.61000061035156,178.59716796875,1875000
2019-04-18,191.77000427246094,195.0,191.66000366210938,194.91000366210938,181.67306518554688,2918400
2019-04-22,194.0,194.72999572753906,193.3800048828125,193.9199981689453,180.75030517578125,1738400
2019-04-23,194.30999755859375,195.9499969482422,194.1199951171875,195.25999450683594,181.9993133544922,2192900
2019-04-24,195.57000732421875,198.25999450683594,195.33999633789062,197.6300048828125,184.20835876464844,3070100
2019-04-25,196.49000549316406,198.02000427246094,195.6199951171875,197.92999267578125,184.48794555664062,2040800
2019-04-26,198.47000122070312,198.60000610351562,196.5399932861328,197.4199981689453,184.01255798339844,2302100
2019-04-29,197.97999572753906,198.36000061035156,195.39999389648438,197.1199951171875,183.7329559326172,3456100
2019-04-30,198.85000610351562,200.0,195.5,197.57000732421875,184.15240478515625,6162300
2019-05-01,195.8699951171875,197.19000244140625,193.9499969482422,194.1699981689453,180.98333740234375,4059600
2019-05-02,194.19000244140625,195.14999389648438,193.32000732421875,194.61000061035156,181.3934326171875,2418000
2019-05-03,195.33999633789062,197.97000122070312,194.75,197.52000427246094,184.10581970214844,2915200
2019-05-06,196.52999877929688,199.17999267578125,195.94000244140625,198.89999389648438,185.39208984375,2371300
2019-05-07,197.9600067138672,199.6199951171875,196.72999572753906,198.0399932861328,184.59048461914062,3072500
2019-05-08,197.7100067138672,199.08999633789062,196.75,198.02999877929688,184.58119201660156,2040900
2019-05-09,197.1199951171875,198.30999755859375,196.41000366210938,197.72999572753906,184.3015594482422,1923600
2019-05-10,197.05999755859375,200.36000061035156,197.02000427246094,199.99000549316406,186.40806579589844,2668800
2019-05-13,198.0,199.91000366210938,197.27999877929688,199.02999877929688,185.5132598876953,2809400
2019-05-14,198.8300018310547,199.61000061035156,197.63999938964844,198.00999450683594,184.56253051757812,2787700
2019-05-15,197.66000366210938,199.72999572753906,197.5,199.07000732421875,185.55056762695312,1899000
2019-05-16,199.36000061035156,200.6300048828125,198.88999938964844,199.99000549316406,186.40806579589844,2520500
2019-05-17,198.86000061035156,200.3699951171875,198.8000030517578,199.22000122070312,185.6903533935547,2239600
2019-05-20,199.22000122070312,200.67999267578125,198.27999877929688,198.99000549316406,185.47598266601562,2217400
2019-05-21,200.88999938964844,201.14999389648438,199.07000732421875,199.83999633789062,186.26828002929688,2264600
2019-05-22,199.52000427246094,200.1699981689453,198.5,199.9600067138672,186.38011169433594,1760300
2019-05-23,198.80999755859375,199.42999267578125,198.10000610351562,198.97000122070312,185.45730590820312,3560400
2019-05-24,199.8699951171875,199.89999389648438,197.3300018310547,197.77000427246094,184.33883666992188,2105800
2019-05-28,198.27999877929688,199.3800048828125,196.3800048828125,196.6699981689453,183.3135223388672,3675100
2019-05-29,195.85000610351562,196.6999969482422,194.85000610351562,196.02000427246094,182.70770263671875,2925100
2019-05-30,196.00999450683594,199.4199981689453,195.77999877929688,199.24000549316406,185.70901489257812,2685000
2019-05-31,197.41000366210938,200.02999877929688,197.25,198.27000427246094,185.8871612548828,3669100
2019-06-03,198.36000061035156,199.10000610351562,197.32000732421875,198.77999877929688,186.3653106689453,3211800
2019-06-04,199.0,200.3000030517578,198.7899932861328,199.6300048828125,187.16217041015625,3829900
2019-06-05,200.0800018310547,200.55999755859375,199.25,200.1300048828125,187.63096618652344,4294600
2019-06-06,200.1199951171875,203.3800048828125,200.02999877929688,203.0500030517578,190.3685760498047,4657600
2019-06-07,203.5,206.38999938964844,203.5,205.47999572753906,192.6468505859375,4345000
2019-06-10,206.10000610351562,206.10000610351562,199.74000549316406,201.3000030517578,188.72792053222656,4647500
2019-06-11,202.3000030517578,203.64999389648438,201.38999938964844,203.25999450683594,190.56549072265625,2991400
2019-06-12,204.49000549316406,205.49000549316406,203.6999969482422,204.92999267578125,192.1311798095703,2874000
2019-06-13,205.1999969482422,205.39999389648438,203.66000366210938,204.49000549316406,191.7186737060547,2277800
2019-06-14,204.0,205.80999755859375,203.77999877929688,205.2899932861328,192.46868896484375,2715800
2019-06-17,205.75,205.75,203.08999633789062,203.80999755859375,191.08114624023438,2694400
2019-06-18,205.0,205.39999389648438,203.9199981689453,204.50999450683594,191.73741149902344,2470900
2019-06-19,204.6199951171875,205.0,202.61000061035156,204.5500030517578,191.77493286132812,2328400
