Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,160.0,161.77000427246094,159.75999450683594,161.47000122070312,152.01817321777344,2393600
2019-04-02,161.32000732421875,161.5500030517578,159.86000061035156,161.0399932861328,151.61331176757812,3332700
2019-04-03,161.6300048828125,161.9499969482422,160.16000366210938,160.2899932861328,150.90724182128906,3815200
2019-04-04,160.25999450683594,161.35000610351562,159.7899932861328,161.07000732421875,151.64157104492188,1967300
2019-04-05,161.6199951171875,162.17999267578125,161.17999267578125,161.6999969482422,152.23471069335938,1745000
2019-04-08,161.1999969482422,162.10000610351562,160.5500030517578,162.05999755859375,152.5736541748047,1854000
2019-04-09,161.17999267578125,161.52999877929688,160.5500030517578,160.85000610351562,151.43446350097656,1932500
2019-04-10,160.8000030517578,160.8000030517578,159.2100067138672,159.97000122070312,150.60597229003906,2381000
2019-04-11,160.17999267578125,161.0500030517578,159.67999267578125,160.89999389648438,151.4815216064453,1756200
2019-04-12,161.91000366210938,162.6300048828125,161.39999389648438,162.47000122070312,152.95965576171875,2118900
2019-04-15,162.75,162.8699951171875,161.7899932861328,162.0,152.5171356201172,2392800
2019-04-16,162.5800018310547,162.9199981689453,162.1300048828125,162.86000061035156,153.32679748535156,3007100
2019-04-17,163.30999755859375,164.64999389648438,162.66000366210938,162.88999938964844,153.3550567626953,3416400
2019-04-18,167.52000427246094,169.86000061035156,165.88999938964844,169.05999755859375,159.1638946533203,6376900
2019-04-22,168.25,169.4199981689453,167.5,168.24000549316406,158.3918914794922,3264700
2019-04-23,168.25,172.0,168.00999450683594,171.80999755859375,161.75291442871094,4169400
2019-04-24,171.77000427246094,172.11000061035156,171.0500030517578,171.2899932861328,161.26333618164062,3825200
2019-04-25,170.6999969482422,170.9499969482422,168.6199951171875,170.4199981689453,160.4442901611328,3340300
2019-04-26,170.16000366210938,172.2899932861328,170.0,172.25,162.1671600341797,2703300
2019-04-29,171.89999389648438,173.1199951171875,171.77000427246094,172.5500030517578,162.4495849609375,2943100
2019-04-30,173.00999450683594,174.00999450683594,172.47999572753906,173.6300048828125,163.4663848876953,3651700
2019-05-01,173.75999450683594,174.33999633789062,170.8300018310547,170.94000244140625,160.933837890625,3762200
2019-05-02,170.41000366210938,171.5399932861328,169.55999755859375,171.3800048828125,161.34808349609375,4421600
2019-05-03,171.5800018310547,173.63999938964844,171.39999389648438,173.5399932861328,163.38162231445312,4128600
2019-05-06,170.49000549316406,173.5,170.25999450683594,172.61000061035156,162.506103515625,3001700
2019-05-07,170.69000244140625,171.77000427246094,168.8800048828125,169.85000610351562,159.9076385498047,4683900
2019-05-08,169.75,171.44000244140625,169.5,170.36000061035156,160.3877716064453,2899600
2019-05-09,169.22000122070312,170.5,168.17999267578125,170.38999938964844,160.41604614257812,2959600
2019-05-10,169.75999450683594,172.10000610351562,168.02000427246094,171.6300048828125,161.58343505859375,2342300
2019-05-13,168.47999572753906,168.89999389648438,165.30999755859375,166.82000732421875,157.0550079345703,3704800
2019-05-14,166.92999267578125,169.27999877929688,166.8000030517578,168.16000366210938,158.3165740966797,2620700
2019-05-15,167.0,170.0,166.52999877929688,169.3800048828125,159.4651641845703,1869400
2019-05-16,169.86000061035156,172.0500030517578,169.77999877929688,170.7899932861328,160.79261779785156,3032800
2019-05-17,169.27000427246094,171.2100067138672,168.85000610351562,169.9499969482422,160.00177001953125,2095000
2019-05-20,169.38999938964844,169.9600067138672,168.00999450683594,168.6199951171875,158.74964904785156,2061700
2019-05-21,169.85000610351562,170.57000732421875,169.05999755859375,169.60000610351562,159.6722869873047,2536400
2019-05-22,169.47000122070312,170.49000549316406,169.0,169.30999755859375,159.3992462158203,2251500
2019-05-23,166.9600067138672,167.27999877929688,165.3300018310547,166.44000244140625,157.4598388671875,2716300
2019-05-24,167.75,167.86000061035156,166.5399932861328,166.67999267578125,157.68687438964844,2035500
2019-05-28,166.86000061035156,167.6199951171875,164.94000244140625,165.25999450683594,156.34352111816406,3877400
2019-05-29,163.72000122070312,165.1300048828125,162.67999267578125,164.3699951171875,155.5015411376953,2527900
2019-05-30,164.66000366210938,165.74000549316406,164.58999633789062,165.4499969482422,156.5232696533203,1951600
2019-05-31,163.74000549316406,165.22000122070312,163.64999389648438,164.30999755859375,155.4447784423828,1895500
2019-06-03,164.47999572753906,166.97000122070312,164.32000732421875,166.47000122070312,157.4882049560547,2384800
2019-06-04,168.0500030517578,168.8000030517578,166.94000244140625,168.14999389648438,159.0775909423828,2700200
2019-06-05,169.1699981689453,169.67999267578125,168.22000122070312,169.41000366210938,160.2696075439453,2707400
2019-06-06,169.47000122070312,170.67999267578125,168.9199981689453,170.25999450683594,161.07374572753906,2229200
2019-06-07,171.05999755859375,173.24000549316406,170.92999267578125,172.25999450683594,162.96583557128906,2027800
2019-06-10,173.49000549316406,173.97000122070312,171.1999969482422,171.27999877929688,162.03868103027344,3015800
2019-06-11,172.49000549316406,173.41000366210938,170.38999938964844,171.64999389648438,162.3887481689453,1726700
2019-06-12,171.86000061035156,173.1699981689453,171.44000244140625,172.89999389648438,163.5712890625,1570800
2019-06-13,173.57000732421875,173.58999633789062,172.3300018310547,173.19000244140625,163.84568786621094,1400700
2019-06-14,172.94000244140625,173.50999450683594,171.10000610351562,172.80999755859375,163.48617553710938,1627600
2019-06-17,173.3800048828125,173.5,172.02000427246094,172.36000061035156,163.06045532226562,1646400
2019-06-18,173.55999755859375,176.42999267578125,173.13999938964844,175.75,166.26754760742188,2883700
2019-06-19,175.63999938964844,176.14999389648438,174.25,175.41000366210938,165.94589233398438,2187000
2019-06-20,176.4199981689453,177.36000061035156,175.1300048828125,176.2899932861328,166.77838134765625,4234300
2019-06-21,176.8800048828125,176.88999938964844,173.55999755859375,174.30999755859375,164.90521240234375,3813800
2019-06-24,174.2899932861328,175.50999450683594,174.2100067138672,174.61000061035156,165.18905639648438,1795600
2019-06-25,175.02000427246094,175.41000366210938,173.6300048828125,173.94000244140625,164.55520629882812,1843700
2019-06-26,174.5500030517578,174.7899932861328,173.5399932861328,173.58999633789062,164.22406005859375,1815800
2019-06-27,174.0800018310547,174.6199951171875,173.2100067138672,173.83999633789062,164.4605712890625,1811600
2019-06-28,174.19000244140625,175.3800048828125,174.0,174.58999633789062,165.1701202392578,3551300
2019-07-01,176.6300048828125,176.99000549316406,175.66000366210938,176.80999755859375,167.2703094482422,1613600
2019-07-02,176.99000549316406,177.47999572753906,176.14999389648438,176.6199951171875,167.09060668945312,1407000
2019-07-03,176.77000427246094,178.47000122070312,176.2100067138672,178.39999389648438,168.7745361328125,1240000
2019-07-05,177.2100067138672,177.4499969482422,174.6699981689453,176.58999633789062,167.06222534179688,1208800
2019-07-08,176.3000030517578,176.30999755859375,174.8000030517578,175.6699981689453,166.1918182373047,1573900
2019-07-09,175.0,175.75999450683594,174.58999633789062,175.52000427246094,166.04995727539062,1595900
2019-07-10,176.1199951171875,176.94000244140625,174.3699951171875,174.4600067138672,165.04713439941406,1865600
2019-07-11,174.8300018310547,175.02999877929688,173.24000549316406,174.5399932861328,165.122802734375,2426400
2019-07-12,174.75,177.19000244140625,174.75,177.13999938964844,167.58251953125,2197200
2019-07-15,177.36000061035156,177.36000061035156,174.52999877929688,175.00999450683594,165.56744384765625,1668000
2019-07-16,175.0,175.88999938964844,174.3000030517578,174.77999877929688,165.34988403320312,1989000
2019-07-17,174.57000732421875,174.64999389648438,168.52000427246094,168.6199951171875,159.52224731445312,5475500
