1,2,3,return,risk,SR
AAPL,HD,AMGN,1.0139916536563653,1.8058476965128176,0.005615045253342428
AAPL,HD,JPM,1.1764797698268437,1.8883505658835011,0.006230197883179626
AAPL,HD,CSCO,1.510781881475154,1.9524322729764567,0.007737947699317566
AAPL,HD,JNJ,1.3819703774746506,2.222092908350929,0.0062192286032731435
AAPL,HD,DIS,1.2731157571823637,2.139417545543501,0.0059507586998822125
AAPL,HD,AXP,1.4047877590101177,2.193446840740668,0.006404475973239263
AAPL,HD,IBM,1.271413310367353,1.9525979488884346,0.0065113932496504824
AAPL,HD,V,1.5577667647317828,2.7637987875282533,0.005636324799624576
AAPL,HD,DOW,1.4610744959810296,1.8447399139742564,0.007920219457025415
AAPL,HD,INTC,1.41998631717426,1.7421765165621672,0.008150645492434461
AAPL,HD,BA,1.210379016817753,3.1752017984079983,0.0038119750921803463
AAPL,HD,CVX,1.3340614540503726,2.0516274227204803,0.0065024547794423244
AAPL,CRM,PG,2.128571387717715,3.020516435052125,0.007047044548463058
AAPL,CRM,MRK,2.095700810531387,2.668625130873332,0.007853110526039112
AAPL,CRM,HON,1.8208096567424281,3.0637458305468996,0.005943083262939606
AAPL,CRM,UNH,1.7730278258531573,3.4631068017369047,0.0051197607447853
AAPL,CRM,KO,2.2532035616497303,2.6546493296595144,0.0084877634739754
AAPL,CRM,WBA,2.309265666073479,2.6181836950713837,0.008820105596183226
AAPL,CRM,NKE,2.3560253672631815,3.064618742912889,0.007687825354170495
AAPL,CRM,GS,1.7999613859523755,3.1427703761731434,0.005727307981514495
AAPL,CRM,TRV,1.7795925561893133,2.8720754958713783,0.006196190033122339
AAPL,CRM,MCD,1.7326900274867274,3.1514537750091502,0.005498065817201131
AAPL,CRM,MMM,1.9209822467783688,3.063856710331827,0.006269817515618475
AAPL,CRM,MSFT,2.502864257591053,3.7181462520428137,0.006731484153470123
AAPL,CRM,CAT,1.9360372392651204,2.8652920571971903,0.006756858290944831
AAPL,CRM,AMGN,1.6370252823283193,2.7479968794550804,0.00595715844718476
AAPL,CRM,JPM,1.9457458606006561,2.8101760325652263,0.006923928743440715
AAPL,CRM,CSCO,2.479633445459606,2.9215252195664885,0.00848746205869668
AAPL,CRM,JNJ,2.107475909846257,3.188980352918775,0.00660861992428818
AAPL,CRM,DIS,1.9714547568456364,3.10208222654009,0.006355262732814468
AAPL,CRM,AXP,2.1619704458591738,3.1623177738227803,0.006836664119449537
AAPL,CRM,IBM,2.0238439312145973,2.87359640548938,0.0070428955414493285
AAPL,CRM,V,2.22655378377854,3.7389201365855884,0.005955071791963565
AAPL,CRM,DOW,2.449363841146912,2.798459252703857,0.008752544239407271
AAPL,CRM,INTC,2.406972394805007,2.6982287097480993,0.00892056476202018
AAPL,CRM,BA,1.6363216540621783,4.144699498387572,0.003947986228431669
AAPL,CRM,CVX,2.1078518196057328,3.0211465387886602,0.0069769929811179686
AAPL,PG,MRK,1.2521975425378695,1.2177836640341022,0.010282594351691054
AAPL,PG,HON,1.1787141996849382,1.627730888732466,0.007241456237294958
AAPL,PG,UNH,1.2458731271903778,2.0381486386146164,0.006112768733281548
AAPL,PG,KO,1.3430218664763682,1.204237480459743,0.011152466920093213
AAPL,PG,WBA,1.4116963531979998,1.1769767048301136,0.011994259082653346
AAPL,PG,NKE,1.5986748307846854,1.5976925234194201,0.010006148287926907
AAPL,PG,GS,1.1851677104843361,1.6999763997987671,0.00697167155158524
AAPL,PG,TRV,1.078577104423739,1.4139619778603039,0.007628048853590178
AAPL,PG,MCD,1.1353701067628563,1.7611465735388396,0.006446766690642045
AAPL,PG,MMM,1.2706442704214727,1.6264014256134212,0.007812611637020857
AAPL,PG,MSFT,1.900325713276807,2.2916020004632274,0.008292564384621207
AAPL,PG,CAT,1.2013968002583475,1.4127742420370095,0.008503813026249068
AAPL,PG,AMGN,0.9643749046991834,1.296591412498012,0.0074377702598015785
AAPL,PG,JPM,1.1662639522396212,1.3312918892541477,0.008760392530394045
AAPL,PG,CSCO,1.6423549816419136,1.4635425423598771,0.011221778213523685
AAPL,PG,JNJ,1.4381830782053129,1.7652033215375196,0.008147407500642096
AAPL,PG,DIS,1.2948189764612872,1.6497329311454996,0.007848658119240086
AAPL,PG,AXP,1.4705452316123635,1.7216893227436911,0.008541292625715404
AAPL,PG,IBM,1.293096672297489,1.4314610189225045,0.009033404718703652
AAPL,PG,V,1.6544005281704521,2.2980970335730646,0.007199002061275899
AAPL,PG,DOW,1.5740818111481314,1.3393754346067936,0.011752356885731905
AAPL,PG,INTC,1.5168178493253581,1.2571267451578299,0.012065751167635246
AAPL,PG,BA,1.2125433234578598,2.690982858988379,0.004505949636236966
AAPL,PG,CVX,1.3797325694898221,1.6010387937202917,0.008617733529640303
AAPL,MRK,HON,1.0506607146108626,1.2767828956355554,0.008228969217886226
AAPL,MRK,UNH,1.149998689942744,1.7068478091926738,0.006737558461563628
AAPL,MRK,KO,1.1527529672535008,0.8453880213500792,0.013635785439833436
AAPL,MRK,WBA,1.2345744526969238,0.8436712075195285,0.014633360030463609
AAPL,MRK,NKE,1.4784916644342783,1.2658115116482724,0.011680188170425668
AAPL,MRK,GS,1.0660863480784766,1.3952953914540362,0.007640578150032508
AAPL,MRK,TRV,0.9282567170854517,1.0642171591787748,0.00872243704284716
AAPL,MRK,MCD,1.0155742750430852,1.4078428220158663,0.007213690755541173
AAPL,MRK,MMM,1.1476052756966837,1.297742082486924,0.00884309209960637
AAPL,MRK,MSFT,1.8366418690943132,1.9385296822843194,0.009474406741763457
AAPL,MRK,CAT,1.05047505622482,1.0635098269283199,0.009877436292797147
AAPL,MRK,AMGN,0.8153809632722275,0.9653573421591781,0.008446415929758155
AAPL,MRK,JPM,1.0011157708886609,1.0055052872428727,0.00995634516884294
AAPL,MRK,CSCO,1.5067474952174642,1.1113465390440747,0.013557854749010096
AAPL,MRK,JNJ,1.3218960093491106,1.4139509111662902,0.009348952632724367
AAPL,MRK,DIS,1.1661345153279434,1.2990688855358774,0.008976694987555664
AAPL,MRK,AXP,1.3519209652802733,1.3702339651341169,0.009866351292408293
AAPL,MRK,IBM,1.1517368389038163,1.111673509702246,0.010360387549509036
AAPL,MRK,V,1.5748590560086928,1.9458188158135785,0.00809355446257322
AAPL,MRK,DOW,1.4213882072089845,0.9933882015498474,0.01430848690362325
AAPL,MRK,INTC,1.353243635064838,0.91448873962439,0.014797816270768503
AAPL,MRK,BA,1.1370795586052918,2.3407971827883176,0.004857659463050199
AAPL,MRK,CVX,1.2440390995340556,1.2449541763826457,0.009992649714616412
AAPL,HON,UNH,1.1192706949157305,2.103261881310201,0.00532159454256117
AAPL,HON,KO,1.0993045801973134,1.25710555073228,0.00874472775620913
AAPL,HON,WBA,1.151202844241972,1.2451616777031285,0.009245408567066756
AAPL,HON,NKE,1.327349340248185,1.6575336389982986,0.008007978293884553
AAPL,HON,GS,1.0501224555231836,1.7706146444178312,0.005930835706311795
AAPL,HON,TRV,0.9470789062996143,1.4644665012075433,0.006467057495126649
AAPL,HON,MCD,1.0126235553060248,1.822127755658627,0.005557368588241506
AAPL,HON,MMM,1.1104313425459589,1.6960561307958741,0.006547137930068912
AAPL,HON,MSFT,1.6082552988800014,2.3499439504533925,0.006843802800359167
AAPL,HON,CAT,1.0368202656657166,1.4703365540340183,0.007051584637687844
AAPL,HON,AMGN,0.8606881238711006,1.3626820782866882,0.0063161329967240136
AAPL,HON,JPM,1.0006944188803324,1.386988655411638,0.007214870972274397
AAPL,HON,CSCO,1.3292333921576027,1.517883862525407,0.008757148191470106
AAPL,HON,JNJ,1.2355355082447783,1.8268131818155662,0.006763338038851074
AAPL,HON,DIS,1.1228347862157317,1.7072330470207857,0.006576927433399554
AAPL,HON,AXP,1.2537229255509263,1.7805687729596025,0.007041137329770361
AAPL,HON,IBM,1.1084642487121599,1.5030068615425871,0.007374977966331473
AAPL,HON,V,1.4350070179569352,2.3547346859465303,0.0060941346238338814
AAPL,HON,DOW,1.2698390720744968,1.398453279417787,0.009080311017634884
AAPL,HON,INTC,1.2257560797152678,1.321604119213123,0.00927475983084161
AAPL,HON,BA,1.114898375724005,2.7460027471857376,0.004060077422961858
AAPL,HON,CVX,1.1741642895671145,1.6596285840458174,0.0070748618145920015
AAPL,UNH,KO,1.194784383761327,1.6671128910134887,0.007166787505523883
AAPL,UNH,WBA,1.2364112001510552,1.6782979069855883,0.007367054412716206
AAPL,UNH,NKE,1.36961162405278,2.0906354339554314,0.006551173876650068
AAPL,UNH,GS,1.1259017832285556,2.1922420266629183,0.005135846177269166
AAPL,UNH,TRV,1.047840948355394,1.8921092616014643,0.0055379515846167935
AAPL,UNH,MCD,1.0913052273531676,2.211235810926219,0.004935272945385473
AAPL,UNH,MMM,1.1815248686100288,2.1257407884117505,0.005558179412329977
AAPL,UNH,MSFT,1.595141317775739,2.7571495237506944,0.005785472655852865
AAPL,UNH,CAT,1.1273776095840127,1.8927987002141713,0.005956141080699438
AAPL,UNH,AMGN,0.9702580339478795,1.7993057231969156,0.00539240231073113
AAPL,UNH,JPM,1.101372774324405,1.807161178475495,0.006094491113700845
AAPL,UNH,CSCO,1.37432128050603,1.9360343382287988,0.007098641038378184
AAPL,UNH,JNJ,1.2879172455489973,2.230024656839019,0.0057753497998294535
AAPL,UNH,DIS,1.193834310796782,2.1180601278113134,0.005636451463870502
AAPL,UNH,AXP,1.3048141244146994,2.192511423315946,0.005951230677928708
AAPL,UNH,IBM,1.187208397327466,1.9350679070994077,0.006135228603460463
AAPL,UNH,V,1.4511945538728588,2.7653781252457565,0.0052477255845216194
AAPL,UNH,DOW,1.328933659137932,1.8178534414771268,0.007310455446056669
AAPL,UNH,INTC,1.295156864436331,1.7460696578192736,0.007417555528992451
AAPL,UNH,BA,1.1629540711481257,3.154609521560886,0.003686523048889745
AAPL,UNH,CVX,1.240421820033255,2.0483292119073933,0.006055773714608019
AAPL,KO,WBA,1.3562248897733387,0.810688361942108,0.01672930010397988
AAPL,KO,NKE,1.6121698153809927,1.2331261282199986,0.013073843611668003
AAPL,KO,GS,1.1133084013360328,1.360250076194846,0.008184586208224254
AAPL,KO,TRV,0.9682491511652014,1.0404572788807886,0.009305996227031436
AAPL,KO,MCD,1.0566359805630254,1.4010610243015231,0.0075416842110056885
AAPL,KO,MMM,1.2081834263478974,1.2643296735744245,0.009555920829827601
AAPL,KO,MSFT,1.985578983681524,1.9214504421083518,0.01033375069253832
AAPL,KO,CAT,1.1099373433525628,1.0417609468957103,0.010654434173790138
AAPL,KO,AMGN,0.8404902267032721,0.9299583630650999,0.009037933955806958
AAPL,KO,JPM,1.059210945528033,0.9810415319885296,0.010796800247396838
AAPL,KO,CSCO,1.6742867822817864,1.093061747667966,0.01531740348478809
AAPL,KO,JNJ,1.4097705380680337,1.4001462912920588,0.01006873743719375
AAPL,KO,DIS,1.2335562870115169,1.2828491904430215,0.009615754495550004
AAPL,KO,AXP,1.4483564619150124,1.3527797477591623,0.010706520882753973
AAPL,KO,IBM,1.2247533316267933,1.0751069616105802,0.011391920761000684
AAPL,KO,V,1.6747054444563814,1.9273183039747142,0.00868930389444562
AAPL,KO,DOW,1.5816022578845956,0.9732317606543277,0.016251034150604016
AAPL,KO,INTC,1.5013552069686575,0.8895940330035069,0.016876857884260774
AAPL,KO,BA,1.170443921715436,2.322161799246137,0.005040320283002705
AAPL,KO,CVX,1.3328369876879576,1.2414622906605404,0.010736024748514912
AAPL,WBA,NKE,1.6953284610841335,1.2414604728533172,0.013655919766721742
AAPL,WBA,GS,1.1650947287023428,1.3968863586590545,0.008340655068181631
AAPL,WBA,TRV,1.0237423352261077,1.0198473831874362,0.010038191518680944
AAPL,WBA,MCD,1.1025888987533206,1.3801404239860233,0.007988961699773287
AAPL,WBA,MMM,1.2654202213296717,1.2863237506738094,0.009837494026420736
AAPL,WBA,MSFT,2.0511689787912957,1.9031189484012638,0.010777933667858244
AAPL,WBA,CAT,1.1737923274474316,1.0325551836964735,0.011367841118625148
AAPL,WBA,AMGN,0.8924490923746475,0.951027643921704,0.009384049959836088
AAPL,WBA,JPM,1.1291996168397045,0.9875460238803956,0.011434399911841121
AAPL,WBA,CSCO,1.7716228638319453,1.0760482257927735,0.01646415858849366
AAPL,WBA,JNJ,1.4720008429527365,1.3880796930355335,0.010604584523051984
AAPL,WBA,DIS,1.2924325178175433,1.2696072956253577,0.010179781750395054
AAPL,WBA,AXP,1.5143211557274938,1.3397028471824868,0.011303410744496398
AAPL,WBA,IBM,1.2944009747492657,1.1085736695151522,0.011676273849399536
AAPL,WBA,V,1.7285737119169697,1.9088916315390643,0.009055378961053377
AAPL,WBA,DOW,1.6855771341222514,0.9699275163497094,0.01737838246373158
AAPL,WBA,INTC,1.6067567257107562,0.8971685934779421,0.017909194965040426
AAPL,WBA,BA,1.2006082146559516,2.303332151716684,0.00521248406905245
AAPL,WBA,CVX,1.4008607909106852,1.2187965739517668,0.01149380315673683
AAPL,NKE,GS,1.3310203783006402,1.8193587779737437,0.0073158763099108156
AAPL,NKE,TRV,1.2313787218423355,1.4542563678207747,0.008467411586359943
AAPL,NKE,MCD,1.266028729032076,1.7547126494143919,0.007215020245363784
AAPL,NKE,MMM,1.4357082111132957,1.7003826712052799,0.008443441793579469
AAPL,NKE,MSFT,2.1353582989494413,2.3118940104378005,0.009236402228253842
AAPL,NKE,CAT,1.3816864602398393,1.4580003155139016,0.00947658546804111
AAPL,NKE,AMGN,1.098278589178947,1.3722035888928104,0.008003758320331423
AAPL,NKE,JPM,1.3587876961307366,1.4355447930478045,0.009465310331737508
AAPL,NKE,CSCO,1.9458525256913273,1.5071894763704734,0.012910470489597743
AAPL,NKE,JNJ,1.6302863978819637,1.7900090512766085,0.009107699185762591
AAPL,NKE,DIS,1.4695024032215676,1.6951517592777643,0.008668854544608225
AAPL,NKE,AXP,1.6758096668550326,1.7560401577489764,0.009543116992285706
AAPL,NKE,IBM,1.489577438309242,1.52285874487393,0.009781455064846194
AAPL,NKE,V,1.838532794506298,2.32863806899325,0.007895313655595945
AAPL,NKE,DOW,1.8833089108039935,1.3990810507876714,0.013461042230138888
AAPL,NKE,INTC,1.8199476004644888,1.3074887006004838,0.0139194136027994
AAPL,NKE,BA,1.3051989713942946,2.7336615492987404,0.004774544865398989
AAPL,NKE,CVX,1.5842097026665058,1.6147475414231534,0.009810881651940878
AAPL,GS,TRV,0.9621673245846507,1.5538160639158818,0.006192285862715466
AAPL,GS,MCD,1.0236567022886334,1.8637439760559666,0.005492474907711754
AAPL,GS,MMM,1.121970221203683,1.8512311028545116,0.006060670758359977
AAPL,GS,MSFT,1.5956289828537917,2.407839085566204,0.006626809043921551
AAPL,GS,CAT,1.0506202392566832,1.58197523553926,0.0066411927042495725
AAPL,GS,AMGN,0.8806428224359841,1.5224580470220266,0.005784348699516205
AAPL,GS,JPM,1.020383414206849,1.5994607914055041,0.006379546280157335
AAPL,GS,CSCO,1.330684589519504,1.6262804436353884,0.008182380810931297
AAPL,GS,JNJ,1.2405949560277074,1.9128294512588282,0.006485653779594805
AAPL,GS,DIS,1.1328297039916002,1.822425252213339,0.006216055789480399
AAPL,GS,AXP,1.2579517519287542,1.8739577295297367,0.006712807509507875
AAPL,GS,IBM,1.1228475545770555,1.6916630166911935,0.006637536811399283
AAPL,GS,V,1.4306016320431159,2.42616339301065,0.005896559300846874
AAPL,GS,DOW,1.2770760270064407,1.5428510786603518,0.008277377153699878
AAPL,GS,INTC,1.2349688084346777,1.4525320581868302,0.008502179359650535
AAPL,GS,BA,1.120445212708332,2.833197188668699,0.003954702543082862
AAPL,GS,CVX,1.1825441273448867,1.7429443864911307,0.006784749625463189
AAPL,TRV,MCD,0.9260856552762764,1.5801520073042974,0.005860737770767744
AAPL,TRV,MMM,1.0195632249214048,1.4698503271655023,0.0069365105145607385
AAPL,TRV,MSFT,1.5456799216712058,2.1247981958257456,0.007274478699707852
AAPL,TRV,CAT,0.9309856031560759,1.2556459914556817,0.007414395534180584
AAPL,TRV,AMGN,0.7576951395209974,1.146124427256686,0.006610932648338923
AAPL,TRV,JPM,0.8862560170941114,1.190066935290673,0.007447110669263691
AAPL,TRV,CSCO,1.2216865163628077,1.3069445417751104,0.00934765383926311
AAPL,TRV,JNJ,1.1467336795343064,1.5922836134583787,0.007201818004291616
AAPL,TRV,DIS,1.0290225056866609,1.486631058374804,0.006921841837554477
AAPL,TRV,AXP,1.1631239335357701,1.5566828595748485,0.007471810500010485
AAPL,TRV,IBM,1.0050550080827891,1.278592291412098,0.007860637161927437
AAPL,TRV,V,1.368812723358559,2.1358347144961543,0.006408795184703529
AAPL,TRV,DOW,1.1524721942498095,1.180662076556966,0.00976123665808456
AAPL,TRV,INTC,1.1032770391938396,1.0950414866524387,0.01007520767607241
AAPL,TRV,BA,1.0579591499637164,2.531968040077209,0.0041784064143694935
AAPL,TRV,CVX,1.0737228075459182,1.4213211641235988,0.007554399629361649
AAPL,MCD,MMM,1.0777278326642215,1.815224724925571,0.0059371592831758664
AAPL,MCD,MSFT,1.5320107458657084,2.481692535891547,0.006173249601668863
AAPL,MCD,CAT,1.0072402633049204,1.5981536197480803,0.006302524681348802
AAPL,MCD,AMGN,0.8476215004275867,1.4821063153575196,0.005719033052113539
AAPL,MCD,JPM,0.9725127547581591,1.480477012836393,0.006568914926243647
AAPL,MCD,CSCO,1.262380207681102,1.6424526577792753,0.007685945781767244
AAPL,MCD,JNJ,1.1912119683920697,1.971952325779046,0.006040774682123543
AAPL,MCD,DIS,1.0880579423946823,1.834473196904047,0.005931173833615808
AAPL,MCD,AXP,1.2058664990112877,1.9134150545487811,0.006302168973451781
AAPL,MCD,IBM,1.0721619563240914,1.618489873030102,0.00662445885013054
AAPL,MCD,V,1.379043861712237,2.476591799028261,0.0055683131239202665
AAPL,MCD,DOW,1.2079756162572952,1.5250938947961072,0.007920663903902073
AAPL,MCD,INTC,1.1686558226735366,1.4608562762369766,0.007999800128756542
AAPL,MCD,BA,1.0926962523473582,2.8547614390308107,0.003827627196471898
AAPL,MCD,CVX,1.1327860835780745,1.8166739236707588,0.006235494817304224
AAPL,MMM,MSFT,1.7107673590354144,2.3509079501203938,0.007277049528663184
AAPL,MMM,CAT,1.1194631286705947,1.4881713680149131,0.007522407383525043
AAPL,MMM,AMGN,0.9270645114724863,1.40720967712127,0.006587962878204354
AAPL,MMM,JPM,1.0877718427565686,1.4446206678319484,0.007529809499327391
AAPL,MMM,CSCO,1.4488302237438022,1.5319083458352616,0.009457682162791786
AAPL,MMM,JNJ,1.323147627975474,1.837921888021584,0.007199150500349966
AAPL,MMM,DIS,1.204054345380623,1.7265192632510382,0.006973883066403713
AAPL,MMM,AXP,1.3453974922073009,1.7931066806924925,0.0075031647960159984
AAPL,MMM,IBM,1.197780978694163,1.5641481935316632,0.007657720564121957
AAPL,MMM,V,1.5201024265873997,2.359895787245462,0.00644139641590575
AAPL,MMM,DOW,1.3911556658907198,1.4291962940599265,0.009733832026242215
AAPL,MMM,INTC,1.3453098870014113,1.3510953687201643,0.009957179323882714
AAPL,MMM,BA,1.1640821166558846,2.757004952036522,0.004222270677446589
AAPL,MMM,CVX,1.2655502800743568,1.664810944422729,0.007601765739912195
AAPL,MSFT,CAT,1.6998310457564614,2.1330434775590645,0.007969040779710937
AAPL,MSFT,AMGN,1.4078492045329405,2.0195982307524827,0.006970937006655971
AAPL,MSFT,JPM,1.6956765024027654,2.0359927601850574,0.008328499666416496
AAPL,MSFT,CSCO,2.2463268849113316,2.180929329010656,0.01029986095849489
AAPL,MSFT,JNJ,1.9000341916072694,2.489526428984621,0.007632110948837037
AAPL,MSFT,DIS,1.7543108213177172,2.3700361119320257,0.007402042578531107
AAPL,MSFT,AXP,1.949952291545931,2.4439827514011534,0.007978584506899686
AAPL,MSFT,IBM,1.7946198309161998,2.1537722919338553,0.008332449245620226
AAPL,MSFT,V,2.0511752662657923,3.018041953264725,0.00679637757867137
AAPL,MSFT,DOW,2.2052709424722705,2.060055132314287,0.010704912251522349
AAPL,MSFT,INTC,2.1575786666867325,1.982544379412419,0.010882877019510604
AAPL,MSFT,BA,1.4878904327416898,3.4074109226097553,0.004366630460884084
AAPL,MSFT,CVX,1.8835772163312114,2.3217618550184413,0.008112706358147358
AAPL,CAT,AMGN,0.8332381755452811,1.1552354353348464,0.007212713097774447
AAPL,CAT,JPM,0.9922952607050783,1.1980559166553586,0.008282545471460906
AAPL,CAT,CSCO,1.3909578685186608,1.3071459445774365,0.010641182603127903
AAPL,CAT,JNJ,1.2652682539304072,1.6086879545255885,0.007865218673210878
AAPL,CAT,DIS,1.134136393108709,1.4961613001921272,0.007580308306083512
AAPL,CAT,AXP,1.2879697662520062,1.565694294054888,0.00822618930874672
AAPL,CAT,IBM,1.1186762868100164,1.3000569692331927,0.008604825121393262
AAPL,CAT,V,1.4903530045502933,2.1413756834482482,0.006959792324485464
AAPL,CAT,DOW,1.32010133571836,1.1894895398691543,0.011098049133442343
AAPL,CAT,INTC,1.2658600253630858,1.106625470015547,0.011438920029061881
AAPL,CAT,BA,1.1208279882465533,2.537814285770034,0.004416509098129169
AAPL,CAT,CVX,1.1955777795803257,1.4406693917383422,0.008298765743455661
AAPL,AMGN,JPM,0.7881887242613406,1.1209071519326839,0.0070317039453476095
AAPL,AMGN,CSCO,1.0730171582177483,1.2005045777677879,0.008938051366808704
AAPL,AMGN,JNJ,1.038440353376724,1.501271604457141,0.006917071836259924
AAPL,AMGN,DIS,0.9308222813541711,1.3919493844667992,0.006687184834028519
AAPL,AMGN,AXP,1.0490320282833032,1.458638374527959,0.007191858150741362
AAPL,AMGN,IBM,0.9024811427012613,1.2301064474326338,0.007336610133089196
AAPL,AMGN,V,1.2566068735491598,2.0295513919081705,0.006191549908808698
AAPL,AMGN,DOW,1.0074318483619393,1.0941459208592224,0.009207472505777043
AAPL,AMGN,INTC,0.9622472712844665,1.014269004370534,0.00948710122401549
AAPL,AMGN,BA,0.995495939058566,2.4280616974106373,0.00409996146358305
AAPL,AMGN,CVX,0.9630778142203145,1.3280607275136844,0.007251760362068164
AAPL,JPM,CSCO,1.3632495302557501,1.2504344810430612,0.01090220680030019
AAPL,JPM,JNJ,1.2378209386869177,1.5241712919441388,0.008121271836238496
AAPL,JPM,DIS,1.1009974653076515,1.4405269159592031,0.007643019044698174
AAPL,JPM,AXP,1.2605834070318567,1.4910750028272175,0.008454191805520667
