Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,209.88999938964844,212.38999938964844,209.25999450683594,211.94000244140625,191.06753540039062,2588400
2019-04-02,212.24000549316406,212.6999969482422,211.0,212.1300048828125,191.23887634277344,1413500
2019-04-03,212.9499969482422,213.92999267578125,212.44000244140625,213.1300048828125,192.140380859375,1570000
2019-04-04,213.5,215.27000427246094,212.3300018310547,215.02999877929688,193.85324096679688,1560900
2019-04-05,215.8800048828125,216.49000549316406,214.8000030517578,215.41000366210938,194.19583129882812,1391100
2019-04-08,214.7100067138672,215.07000732421875,213.47000122070312,215.02000427246094,193.84425354003906,1130000
2019-04-09,214.4199981689453,214.57000732421875,211.82000732421875,211.9600067138672,191.08560180664062,1516500
2019-04-10,212.4199981689453,212.7100067138672,210.72000122070312,212.11000061035156,191.22079467773438,1348600
2019-04-11,211.7100067138672,213.7100067138672,211.44000244140625,213.52999877929688,192.5009765625,1181200
2019-04-12,215.10000610351562,217.49000549316406,214.35000610351562,217.4199981689453,196.00787353515625,1922400
2019-04-15,216.83999633789062,217.36000061035156,214.89999389648438,215.8300018310547,194.57444763183594,1483300
2019-04-16,216.58999633789062,217.6699981689453,215.47999572753906,216.89999389648438,195.53909301757812,1549600
2019-04-17,217.6300048828125,219.3300018310547,217.17999267578125,217.63999938964844,196.2062225341797,1977600
2019-04-18,217.97999572753906,219.6699981689453,217.6199951171875,218.8800048828125,197.3240966796875,1780100
2019-04-22,217.3000030517578,219.39999389648438,217.27000427246094,218.5399932861328,197.017578125,1403500
2019-04-23,218.00999450683594,219.5500030517578,217.17999267578125,219.5,197.88304138183594,1561800
2019-04-24,219.0,219.75,218.10000610351562,219.0800018310547,197.50440979003906,2048900
2019-04-25,197.5399932861328,198.9600067138672,189.60000610351562,190.72000122070312,171.9373779296875,14646200
2019-04-26,190.52999877929688,192.25,189.36000061035156,191.6699981689453,172.79379272460938,4491300
2019-04-29,191.52000427246094,192.19000244140625,189.75,190.2100067138672,171.47756958007812,3803400
2019-04-30,190.86000061035156,190.86000061035156,186.5500030517578,189.50999450683594,170.84654235839844,4541000
