Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,85.04000091552734,85.31999969482422,84.69999694824219,85.2300033569336,82.94127655029297,6737400
2019-04-02,85.0,85.26000213623047,84.16000366210938,84.37000274658203,82.1043472290039,4433800
2019-04-03,84.9000015258789,84.98999786376953,84.25,84.47000122070312,82.2016830444336,4080900
2019-04-04,84.48999786376953,85.37999725341797,84.36000061035156,85.27999877929688,82.98991394042969,3660700
2019-04-05,86.0,86.16000366210938,85.05000305175781,85.4000015258789,83.10669708251953,7367400
2019-04-08,85.01000213623047,85.29000091552734,84.56999969482422,84.7300033569336,82.45468139648438,4705800
2019-04-09,84.22000122070312,84.5999984741211,83.97000122070312,84.27999877929688,82.01676177978516,3804500
2019-04-10,84.63999938964844,85.01000213623047,84.55999755859375,84.87999725341797,82.60065460205078,3918400
2019-04-11,84.9000015258789,85.05000305175781,84.27999877929688,85.0,82.71744537353516,3347400
2019-04-12,85.30000305175781,86.48999786376953,85.29000091552734,86.23999786376953,83.92413330078125,6037000
2019-04-15,86.88999938964844,87.23999786376953,86.44000244140625,86.83000183105469,84.498291015625,5034900
2019-04-16,87.0,87.94999694824219,87.0,87.80000305175781,85.44225311279297,4652700
2019-04-17,87.94999694824219,88.97000122070312,87.44999694824219,88.7300033569336,86.34727478027344,5694900
2019-04-18,88.76000213623047,90.0,88.69999694824219,89.19999694824219,86.80465698242188,7016600
2019-04-22,88.3499984741211,88.63999938964844,87.30000305175781,87.36000061035156,85.01405334472656,5390500
2019-04-23,87.56999969482422,87.66999816894531,87.01000213623047,87.43000030517578,85.08219146728516,7513700
2019-04-24,87.66999816894531,88.81999969482422,87.43000030517578,88.38999938964844,86.01639556884766,8063000
2019-04-25,88.4000015258789,88.54000091552734,87.48999786376953,87.55999755859375,85.20870971679688,7069900
2019-04-26,87.94999694824219,88.94000244140625,87.33000183105469,88.30999755859375,85.93856048583984,6219600
2019-04-29,88.18000030517578,88.51000213623047,88.12999725341797,88.26000213623047,85.88990020751953,5008400
2019-04-30,88.29000091552734,88.4000015258789,87.26000213623047,87.83000183105469,85.471435546875,7614100
